year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
1265.0,0.04511041,-0.029899999999999996,0.0,0.025367099999999997,0.0
1266.0,0.044927009999999996,-0.04859999999999999,0.0,0.025355299999999997,0.0
1267.0,0.04463871,-0.06280000000000001,0.0,0.0253434,0.0
1268.0,0.04474841,-0.07479999999999999,0.0,0.025331499999999996,0.0
1269.0,0.04441001,-0.0624,-1.57271,0.025319599999999998,0.0
1270.0,0.04412811,-0.053699999999999984,-0.841292,0.0253077,0.0
1271.0,0.04377911,-0.041599999999999984,-0.15323,0.025295799999999997,0.0
1272.0,0.04343891,-0.0358,-0.0261104,0.025283999999999997,0.0
1273.0,0.04305071,-0.0286,-0.00437327,0.0252721,0.0
1274.0,0.04269021,-0.0359,-0.000338196,0.025260199999999997,0.0
1275.0,0.04236881,-0.04429999999999999,0.0,0.025248299999999998,0.0
1276.0,0.04209231,-0.0503,-6.21896,0.0252364,0.0
1277.0,0.04180561,-0.05969999999999999,-3.38079,0.025224599999999996,0.0
1278.0,0.04157331,-0.06599999999999999,-0.61838,0.025212699999999998,0.0
1279.0,0.04133481,-0.0709,-0.105477,0.0252008,0.0
1280.0,0.04115651,-0.0687,-0.0176715,0.025188899999999997,0.0
1281.0,0.04140031,-0.0553,-0.00135374,0.025176999999999998,0.0
1282.0,0.04127991,-0.03860000000000001,0.0,0.0251652,0.0
1283.0,0.04122351,-0.029399999999999996,0.0,0.025153299999999996,0.0
1284.0,0.04116691,-0.019199999999999995,0.0,0.025141399999999998,0.0
1285.0,0.04118011,-0.025800000000000003,-4.68397,0.0251295,0.0
1286.0,0.04119511,-0.034199999999999994,-2.69805,0.025117599999999997,0.0
1287.0,0.04128171,-0.04059999999999998,-0.500725,0.025105799999999998,0.0
1288.0,0.04144001,-0.05139999999999999,-0.0856971,0.0250939,0.0
1289.0,0.04160781,-0.059300000000000005,-0.0143701,0.025081999999999997,0.0
1290.0,0.04185101,-0.0661,-0.00106545,0.025070099999999998,0.0
1291.0,0.04217161,-0.06169999999999999,0.0,0.0250582,0.0
1292.0,0.04250361,-0.05109999999999999,0.0,0.025046299999999997,0.0
1293.0,0.04285071,-0.0377,0.0,0.025034499999999998,0.0
1294.0,0.04370871,-0.0315,0.0,0.0250226,0.0
1295.0,0.04422181,-0.024599999999999997,0.0,0.025010699999999997,0.0
1296.0,0.04475381,-0.03359999999999999,0.0,0.024998799999999998,0.0
1297.0,0.04537241,-0.04440000000000001,0.0,0.024986899999999996,0.0
1298.0,0.04607771,-0.0533,0.0,0.024975099999999997,0.0
1299.0,0.04680921,-0.0662,0.0,0.024963199999999998,0.0
1300.0,0.04762921,-0.07629999999999999,0.0,0.0249513,0.0
1301.0,0.04854331,-0.08519999999999998,0.0,0.024930499999999998,0.0
1302.0,0.04948531,-0.07559999999999999,0.0,0.024909699999999996,0.0
1303.0,0.05052311,-0.07229999999999999,0.0,0.0248888,0.0
1304.0,0.05165661,-0.06729999999999998,0.0,0.024867999999999998,0.0
1305.0,0.05282351,-0.06579999999999998,0.0,0.024847199999999996,0.0
1306.0,0.05409151,-0.06369999999999999,0.0,0.0248264,0.0
1307.0,0.05582071,-0.06949999999999999,0.0,0.024805599999999997,0.0
1308.0,0.05721531,-0.076,-0.119729,0.024784699999999996,0.0
1309.0,0.05868261,-0.0813,-0.0640467,0.0247639,0.0
1310.0,0.060141209999999994,-0.08850000000000001,-0.0116652,0.024743099999999997,0.0
1311.0,0.06163661,-0.0941,-0.00198781,0.0247223,0.0
1312.0,0.06314991,-0.0989,-0.000332959,0.0247014,0.0
1313.0,0.06466431,-0.0929,-2.57192e-05,0.024680599999999997,0.0
1314.0,0.06615900999999999,-0.09199999999999998,0.0,0.0246598,0.0
1315.0,0.06755090999999999,-0.0903,0.0,0.024638999999999998,0.0
1316.0,0.06895391000000001,-0.09000000000000001,0.0,0.024618199999999996,0.0
1317.0,0.07021841000000001,-0.0893,-0.185681,0.0245973,0.0
1318.0,0.07138841000000001,-0.0918,-0.0993267,0.024576499999999998,0.0
1319.0,0.07281091,-0.0944,-0.0180909,0.024555699999999996,0.0
1320.0,0.07374341000000001,-0.09649999999999999,-0.00308286,0.0245349,0.0
1321.0,0.07452930999999999,-0.0992,-0.00051627,0.024514099999999997,0.0
1322.0,0.07514791000000001,-0.1012,-3.99185e-05,0.024493199999999996,0.0
1323.0,0.07558451,-0.10279999999999999,0.0,0.0244724,0.0
1324.0,0.07581851,-0.1014,0.0,0.024451599999999997,0.0
1325.0,0.07583131000000001,-0.09949999999999999,0.0,0.0244308,0.0
1326.0,0.07567281000000001,-0.09699999999999999,0.0,0.0244099,0.0
1327.0,0.07519101,-0.0954,0.0,0.024389099999999997,0.0
1328.0,0.07450050999999999,-0.09330000000000001,0.0,0.0243683,0.0
1329.0,0.07351590999999999,-0.0934,-1.26018,0.024347499999999998,0.0
1330.0,0.07222031000000001,-0.09330000000000001,-0.838234,0.024326699999999996,0.0
1331.0,0.07066341000000001,-0.0924,-0.160614,0.0243058,0.0
1332.0,0.06909571,-0.0916,-0.0276871,0.024284999999999998,0.0
1333.0,0.06695140999999999,-0.09000000000000001,-0.00465132,0.024264199999999996,0.0
1334.0,0.06462021000000001,-0.0876,-0.000320615,0.0242434,0.0
1335.0,0.06199801,-0.09469999999999999,0.0,0.024222599999999997,0.0
1336.0,0.05924281,-0.08159999999999999,0.0,0.024201699999999996,0.0
1337.0,0.05638431,-0.0659,0.0,0.024180899999999998,0.0
1338.0,0.05331471,-0.055099999999999996,0.0,0.024160099999999997,0.0
1339.0,0.05019591,-0.04329999999999999,0.0,0.0241393,0.0
1340.0,0.04698891,-0.04329999999999999,0.0,0.024118399999999998,0.0
1341.0,0.04372001,-0.044099999999999986,0.0,0.024097599999999997,0.0
1342.0,0.04041911,-0.0432,-2.94686,0.0240768,0.0
1343.0,0.03717971,-0.04509999999999999,-1.62319,0.024055999999999998,0.0
1344.0,0.03396291,-0.04459999999999999,-0.297907,0.024035199999999996,0.0
1345.0,0.03079531,-0.043,-0.0508544,0.0240143,0.0
1346.0,0.028135809999999997,-0.0553,-0.0085217,0.023993499999999997,0.0
